fault_id,fault,fault_type,source,location,is_branch,detected,detecting_vector_count,first_detecting_vector,total_po_mismatches,PO_388,PO_389,PO_390,PO_391,PO_418,PO_419,PO_420,PO_421,PO_422,PO_423,PO_446,PO_447,PO_448,PO_449,PO_450,PO_767,PO_768,PO_850,PO_863,PO_864,PO_865,PO_866,PO_874,PO_878,PO_879,PO_880
511,483->514/SA1,SA1,483,514,True,True,126,20.0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,86,2,9,1,1,2
512,483->516/SA1,SA1,483,516,True,True,92,20.0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,15,21,1,4,1,2,1
513,483/SA0,SA0,483,483,False,True,337,1.0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,143,113,96,20,71,13,17,31
514,488/SA0,SA0,488,488,False,True,404,5.0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,22,79,9,22,50
515,488/SA1,SA1,488,488,False,True,2,57.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
516,489/SA0,SA0,489,489,False,True,327,2.0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,217,0,17,43,2,13,21
517,489/SA1,SA1,489,489,False,True,2,229.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
518,490/SA0,SA0,490,490,False,True,326,16.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67,222,7,26,5,6,10
519,490/SA1,SA1,490,490,False,True,1,947.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,491/SA0,SA0,491,491,False,True,305,3.0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,28,31,63,4,16,1,2,4
521,491/SA1,SA1,491,491,False,True,1,947.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522,492->518/SA1,SA1,492,518,True,True,256,5.0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0
523,492->519/SA0,SA0,492,519,True,True,259,2.0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0
524,492/SA1,SA1,492,492,False,True,512,1.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0
525,495->520/SA1,SA1,495,520,True,True,221,2.0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0
526,495->521/SA0,SA0,495,521,True,True,266,5.0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0
527,495/SA1,SA1,495,495,False,True,490,1.0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0
528,498/SA0,SA0,498,498,False,True,518,2.0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0
529,498/SA1,SA1,498,498,False,True,246,5.0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0
530,499/SA1,SA1,499,499,False,True,260,1.0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0
531,500/SA0,SA0,500,500,False,True,477,1.0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0
532,500/SA1,SA1,500,500,False,True,284,2.0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0
533,501/SA1,SA1,501,501,False,True,263,8.0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0
534,502/SA0,SA0,502,502,False,True,17,33.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0
535,503/SA1,SA1,503,503,False,True,12,44.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0
536,504/SA0,SA0,504,504,False,True,12,16.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0
537,505/SA1,SA1,505,505,False,True,8,44.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0
538,506/SA0,SA0,506,506,False,True,9,81.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6
539,507/SA1,SA1,507,507,False,True,14,44.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
540,508/SA0,SA0,508,508,False,True,14,33.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3
541,509/SA1,SA1,509,509,False,True,8,128.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,2
542,51->276/SA1,SA1,51,276,True,True,111,9.0,245,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,9,14,12,13,22,19,14,12,19
543,51->279/SA1,SA1,51,279,True,True,42,25.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,5,17,12,5,11,9
544,51->316/SA1,SA1,51,316,True,True,147,9.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,18,98,0
545,51/SA0,SA0,51,51,False,True,277,1.0,530,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,14,24,20,14,110,23,36,138,20
546,51/SA1,SA1,51,51,False,True,241,9.0,463,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,14,20,19,16,94,24,32,111,22
547,510/SA0,SA0,510,510,False,True,147,2.0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,10,41,9,10,18
548,511/SA0,SA0,511,511,False,True,13,49.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,1,3
549,512/SA0,SA0,512,512,False,True,122,13.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,87,0,1,16,0,1,6
550,513/SA0,SA0,513,513,False,True,10,33.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0,1,1
551,514/SA0,SA0,514,514,False,True,112,4.0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,78,5,12,2,2,3
552,515/SA0,SA0,515,515,False,True,10,197.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0
553,516/SA0,SA0,516,516,False,True,112,1.0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,11,25,1,6,0,2,3
554,517/SA0,SA0,517,517,False,True,8,16.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0
555,518/SA0,SA0,518,518,False,True,515,2.0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0
556,518/SA1,SA1,518,518,False,True,253,6.0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0
557,519/SA1,SA1,519,519,False,True,256,1.0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0
558,520/SA0,SA0,520,520,False,True,487,2.0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0
559,520/SA1,SA1,520,520,False,True,268,3.0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0
560,521/SA1,SA1,521,521,False,True,269,1.0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0
561,522/SA0,SA0,522,522,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,523/SA0,SA0,523,523,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,524/SA0,SA0,524,524,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,525/SA0,SA0,525,525,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,526/SA0,SA0,526,526,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,527/SA1,SA1,527,527,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,528/SA1,SA1,528,528,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,529/SA1,SA1,529,529,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,530->552/SA1,SA1,530,552,True,True,272,2.0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0
570,530/SA0,SA0,530,530,False,True,506,1.0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0
571,533->552/SA1,SA1,533,552,True,True,231,1.0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0
572,533/SA0,SA0,533,533,False,True,547,2.0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0
573,536/SA1,SA1,536,536,False,True,210,1.0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,106,0,0
574,537/SA1,SA1,537,537,False,True,172,1.0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,14,118,0
575,538/SA1,SA1,538,538,False,True,159,9.0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,13,24,108
576,539/SA1,SA1,539,539,False,True,150,2.0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,5,11,21
577,540/SA1,SA1,540,540,False,True,161,2.0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,10,45,9,11,21
578,541/SA1,SA1,541,541,False,True,134,13.0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,97,0,1,17,0,2,7
579,542/SA1,SA1,542,542,False,True,122,4.0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,86,5,12,2,2,3
580,543/SA1,SA1,543,543,False,True,122,1.0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,12,25,1,6,0,2,3
581,544->587/SA1,SA1,544,587,True,True,265,3.0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0
582,544/SA0,SA0,544,544,False,True,509,1.0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0
583,547->587/SA1,SA1,547,587,True,True,237,6.0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0
584,547/SA0,SA0,547,547,False,True,537,1.0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0
585,55->280/SA1,SA1,55,280,True,True,12,37.0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
586,55->427/SA1,SA1,55,427,True,True,19,85.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,7,5
587,55->437/SA1,SA1,55,437,True,True,2,20.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0
588,55/SA0,SA0,55,55,False,True,45,44.0,73,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,1,2,1,1,11,8,10,6,12
589,55/SA1,SA1,55,55,False,True,31,20.0,54,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,1,0,2,1,9,9,5,7,5
590,550/SA0,SA0,550,550,False,True,246,3.0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0
591,550/SA1,SA1,550,550,False,True,231,1.0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0
592,551/SA1,SA1,551,551,False,True,272,2.0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0
593,552/SA0,SA0,552,552,False,True,275,4.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0
594,552/SA1,SA1,552,552,False,True,503,1.0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0
595,553->590/SA1,SA1,553,590,True,True,339,3.0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,148,0,0
596,553->593/SA0,SA0,553,593,True,True,96,2.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,28,0,0
597,553->596/SA1,SA1,553,596,True,True,129,15.0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
598,553/SA0,SA0,553,553,False,True,226,1.0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,115,0,0
599,557->597/SA1,SA1,557,597,True,True,241,4.0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,61,139,0
600,557->600/SA0,SA0,557,600,True,True,84,1.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,14,44,0
601,557->605/SA1,SA1,557,605,True,True,157,34.0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0
602,557/SA0,SA0,557,557,False,True,195,1.0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,19,134,0
603,561->606/SA1,SA1,561,606,True,True,217,2.0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,27,65,137
604,561->609/SA0,SA0,561,609,True,True,62,15.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,12,41
605,561->615/SA1,SA1,561,615,True,True,148,27.0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
606,561/SA0,SA0,561,561,False,True,178,9.0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,13,24,124
607,565->616/SA1,SA1,565,616,True,True,218,3.0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,149,14,34,72
608,565->619/SA0,SA0,565,619,True,True,48,2.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,3,6,9
609,565->624/SA1,SA1,565,624,True,True,150,29.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0
610,565/SA0,SA0,565,565,False,True,165,2.0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,132,7,14,24
611,569->625/SA1,SA1,569,625,True,True,200,15.0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,16,55,6,16,33
612,569->628/SA0,SA0,569,628,True,True,58,2.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,6,27,6,5,11
613,569->631/SA1,SA1,569,631,True,True,148,11.0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0
614,569/SA0,SA0,569,569,False,True,164,2.0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,10,46,9,11,21
615,573->632/SA1,SA1,573,632,True,True,170,3.0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,0,13,36,2,11,17
616,573->635/SA0,SA0,573,635,True,True,47,31.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,0,11,0,0,1
617,573->640/SA1,SA1,573,640,True,True,117,15.0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0
618,573/SA0,SA0,573,573,False,True,136,13.0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,98,0,1,18,0,2,7
619,577->641/SA1,SA1,577,641,True,True,174,11.0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,116,5,22,4,4,6
620,577->644/SA0,SA0,577,644,True,True,51,6.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,30,2,8,0,1,2
621,577->650/SA1,SA1,577,650,True,True,101,16.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0
622,577/SA0,SA0,577,577,False,True,123,4.0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,87,5,12,2,2,3
623,581->651/SA1,SA1,581,651,True,True,137,14.0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,16,21,33,1,10,0,1,1
624,581->654/SA0,SA0,581,654,True,True,36,56.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,5,13,1,4,0,1,1
625,581->659/SA1,SA1,581,659,True,True,105,8.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
626,581/SA0,SA0,581,581,False,True,124,1.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9,12,25,1,6,0,2,3
627,585/SA0,SA0,585,585,False,True,250,2.0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
628,585/SA1,SA1,585,585,False,True,237,6.0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0
629,586/SA1,SA1,586,586,False,True,265,3.0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0
630,587/SA0,SA0,587,587,False,True,272,1.0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0
631,587/SA1,SA1,587,587,False,True,502,3.0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0
632,59->284/SA1,SA1,59,284,True,True,1,399.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
633,59->286/SA1,SA1,59,286,True,True,10,22.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
634,59->293/SA1,SA1,59,293,True,True,125,8.0,125,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,59->294/SA1,SA1,59,294,True,True,2,111.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
636,59->295/SA1,SA1,59,295,True,True,122,8.0,122,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,59->296/SA1,SA1,59,296,True,True,121,4.0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,59->319/SA1,SA1,59,319,True,True,13,137.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,4,2,2,2,6
639,59->442/SA1,SA1,59,442,True,True,10,137.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,4,1,3,3,1
640,59/SA0,SA0,59,59,False,True,278,2.0,456,0,0,0,0,0,0,134,127,133,0,0,0,0,7,0,0,0,5,6,5,3,12,7,7,5,5
641,59/SA1,SA1,59,59,False,True,262,4.0,424,0,0,0,0,0,0,125,122,121,0,0,0,0,10,0,0,0,4,6,7,5,8,3,5,4,4
642,590->665/SA1,SA1,590,665,True,True,15,25.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
643,590/SA0,SA0,590,590,False,True,781,2.0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,278,0,0
644,590/SA1,SA1,590,590,False,True,88,1.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,24,0,0
645,593->665/SA1,SA1,593,665,True,True,178,20.0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0
646,593->841/SA1,SA1,593,841,True,True,72,21.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
647,593/SA0,SA0,593,593,False,True,328,2.0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,219,0,0
648,593/SA1,SA1,593,593,False,True,223,20.0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,178,0,0
649,596/SA0,SA0,596,596,False,True,41,22.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
650,597->673/SA1,SA1,597,673,True,True,13,13.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
651,597/SA0,SA0,597,597,False,True,622,1.0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,171,309,0
652,597/SA1,SA1,597,597,False,True,53,13.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,21,0
653,600->673/SA1,SA1,600,673,True,True,206,3.0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0
654,600->765/SA1,SA1,600,765,True,True,25,53.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7,0,0
655,600->766/SA1,SA1,600,766,True,True,20,48.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0
656,600->814/SA1,SA1,600,814,True,True,23,137.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,0
657,600/SA0,SA0,600,600,False,True,292,1.0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,32,218,0
658,600/SA1,SA1,600,600,False,True,238,3.0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,14,206,0
659,605/SA0,SA0,605,605,False,True,37,15.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
660,606->682/SA1,SA1,606,682,True,True,7,146.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
661,606/SA0,SA0,606,606,False,True,524,2.0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,76,169,284
662,606/SA1,SA1,606,606,False,True,60,9.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,12,24
663,609->682/SA1,SA1,609,682,True,True,190,6.0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
664,609->764/SA1,SA1,609,764,True,True,4,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
665,609->766/SA1,SA1,609,766,True,True,11,32.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0
666,609->813/SA1,SA1,609,813,True,True,11,110.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
667,609->814/SA1,SA1,609,814,True,True,19,32.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0
668,609/SA0,SA0,609,609,False,True,272,2.0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,20,39,223
669,609/SA1,SA1,609,609,False,True,212,6.0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,15,190
670,615/SA0,SA0,615,615,False,True,38,15.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
671,616->692/SA1,SA1,616,692,True,True,13,93.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
672,616/SA0,SA0,616,616,False,True,490,2.0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,291,40,81,171
673,616/SA1,SA1,616,616,False,True,50,17.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,4,8,15
674,619->692/SA1,SA1,619,692,True,True,182,6.0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0
675,619->812/SA1,SA1,619,812,True,True,27,52.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
676,619->813/SA1,SA1,619,813,True,True,13,173.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
677,619->814/SA1,SA1,619,814,True,True,21,46.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0
678,619/SA0,SA0,619,619,False,True,250,2.0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,212,13,22,38
679,619/SA1,SA1,619,619,False,True,206,6.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,182,8,13,27
680,624/SA0,SA0,624,624,False,True,42,22.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
681,625->700/SA1,SA1,625,700,True,True,24,31.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
