vector_id,input_vector,po_vector,simulation_time_s
976,000010111100101100111110111000011010011011101001110011010111,00000111111000111110001101,0.0005058429997006897
977,000100101001010111100101110100101100111010010001000001000110,00010111101000001100111011,0.0004877600003965199
978,100011010100111100101010110100001001101010010010011011001000,10000111111000001001101101,0.0004954440000801696
979,101001011010100111011111100011110001110011111100001101110010,10000101111000101111001111,0.00048416300069220597
980,000110000010000110111110011100010001101100111011000011101011,00000101111000100101100000,0.0005176049999136012
981,000111001011001001100011100000101100110101100111100100000110,00010111101000000101001000,0.0004889410001851502
982,111101010111110011110100101000110001101101010010111110110000,00011111101010101011101011,0.0004997819996788166
983,000110011011111011101011010011101000001011100001101011000100,00010111111000001100100111,0.0004867870002271957
984,101001100110011110111001001110111011000101010101101010001111,01000100101000010001101010,0.0005048520006312174
985,100001010100001010110100010110101110000101010001101101100011,00000111101000110100001010,0.0004863270005444065
986,001101001010100010100000010001000111011111001100101100111100,00000111101000001111111111,0.0005563069998970605
987,001110011110010100100111000000110000001001100001000000000100,00000111101000010000000000,0.0005099820000395994
988,000001000010010011001011110111001111100111100100011100100111,00000111111000010111101111,0.0004895930005659466
989,010011111010011111011001001110001111011111101100101001000011,11100100001000010111011110,0.0005097699995531002
990,011110010110101110011111110101001000110111111001010111000001,00000101111000100111101111,0.0005472809998536832
991,001011100101001000110100000111111001100001101010100011110001,00000111101000100001100000,0.0005551650001507369
992,010001001101011011010111011110110111000100001100011100101101,00000111111000111111101110,0.0005537629995160387
993,011100110001010011111100100011110011110010101010010000001010,00010111101000111100100001,0.000538974999471975
994,001011111111000101111101111100000010101010000101010111101011,10110111001000111111101111,0.0004992009999114089
995,000010010110000110000001001101100111010000001100010011101001,00000101101000010111101110,0.0006182429997352301
996,101101000001000100000000000101010100001010001000011100101010,00000111101000011111100101,0.0006089260004955577
997,101100000110011001001001111000001011001010011111011001110000,00000111101000010111101111,0.0005310700007612468
998,110100011010011110000011010010111100110011001011010110111101,00000101101000000111111111,0.0005457570005091839
999,000101001100100011000000100111100110111110110101110011111000,00000111101000010111111011,0.0005641219995595748
1000,001111000011101100111011110100001010000110000111110100010010,00000111111000011111101111,0.0005697729993698886
1001,011101111101110100101111010111111110100111101000111100110011,10100111111000100101111110,0.00054701000044588
1002,010101100111110100010001111010110010111010111110111110010010,00000111101000010111101111,0.0005255799997030408
1003,110010001011111100101011001111011111101100010001111011011101,00000111111100010111101110,0.0005963220000921865
1004,010011000010000111101000100101101110000011100101101011000101,00010101101000010011110111,0.0014570080002158647
1005,110100100111111001010001011111011000101011101111010010001011,00000111101000000111101110,0.00062024700037
1006,001000110111000100100100011000100110001110001010101001111100,00000111001000010111101100,0.0005617169999823091
1007,011010010111101011101011001010000000000011011100010010010010,00010111111000011010100010,0.000563530999897921
1008,101011001000010111100111111000010100111110100110111110011100,00010111101100010111101111,0.0005578510008490412
1009,010011110001001100111100101001111000101011011011011110010101,10100111101000101111101111,0.0005268730001262156
1010,011100000111111010111010111001110010110001111011111101000000,00000111111000000111101111,0.0006140349996712757
1011,111011111010100110000100110000011001001011001011101001111010,11100100001100001111100110,0.0005405280007835245
1012,010010110000011001001110110110011101111111011011001000100011,00000111111000101100111011,0.0005193980005060439
1013,001110001010100011111010001010000101110000110110110001111111,00010111111000001111101111,0.0012389100002110354
1014,100101000111100111010010110010110101000110101101100000110101,00000101111000011001000000,0.0005620479996650829
1015,111000101011000011001011000110001011001100100001001110001000,00000110111000000100000001,0.0005848209993928322
1016,000110100101011101101000010000001110010111101111100100101001,00010111101000000101111110,0.0005505469998752233
1017,010010111110100111111011010100110101111000110101000001101001,00010100011000011101111110,0.0006180820000736276
1018,010101100011110101101100100011110101011010011010100100010101,00010111101000110111110001,0.0008086979996733135
1019,001110111100011101100001100110101110100011111011100000000111,00010111101000000000010000,0.000558431000172277
1020,001110010100001000110000100011011001101010000100101000000001,00000111101000010110100100,0.0005631710000670864
1021,000000010110000011100100001010100010100010000110011000100101,00010111101000011110101100,0.0005479619994730456
1022,010001101011011100101010011010110100011100101101101100111101,00000111111000010111101111,0.0005753639998147264
1023,011111101001001000010101001100110100101111011011101110110101,00000111101000110111111111,0.000586273000408255
1024,000001101100111100110100000001101100001101100010101111010100,00000111101000110101100111,0.0012419360000421875
